id,name,year,users_rated,avg_rating,geek_rating,weight,owned,fans,views,plays,plays_month,min_players,max_players,min_players_recomended,max_players_recomended,min_players_best,max_players_best,min_playtime,max_playtime,awards,expansions,min_age,link,description,price_euro
219215,Werewords,2017,5009,7.13589,6.65509,1.1528,8605,126,282302,55405,385,4,10,4,10,6,7,10,10,3,0,8,/boardgame/219215/werewords,20 questions with a twist... a time limit and a sneaky werewolf who knows the answer!,
53953,Thunderstone,2009,10504,6.91293,6.65478,2.504,11064,693,1060229,39714,23,1,5,1,4,3,3,60,60,7,15,12,/boardgame/53953/thunderstone,Adventurers gain power slaying foes. Can you defeat the guardian of the Thunderstone?,
248065,Zombicide: Invader,2019,2485,7.81442,6.65469,2.3784,6600,477,500593,7690,64,1,6,1,6,3,3,60,60,0,17,14,/boardgame/248065/zombicide-invader,Guide survivors to complete their objectives while defending against waves of aliens.,
37380,Roll Through the Ages: The Bronze Age,2008,12034,6.85467,6.65403,1.7813,13564,307,714983,76454,97,1,4,1,4,2,2,30,45,10,1,8,/boardgame/37380/roll-through-ages-bronze-age,Roll and Civilize your way to victory with an ancient Mediterranean empire.,
113997,Tajemnicze Domostwo,2013,5320,7.1148,6.65369,1.8389,5123,278,555718,21238,27,2,7,3,7,4,5,30,60,4,7,8,/boardgame/113997/tajemnicze-domostwo,"Each night, a ghost gives a group of psychics visual clues to reveal who killed them.",
196526,Coffee Roaster,2015,3267,7.37067,6.6531,2.1204,6477,301,410575,18067,183,1,1,1,1,1,1,10,30,0,0,12,/boardgame/196526/coffee-roaster,Brew the richest blends and score high in this solo puzzle.,29.99
131260,Qwixx,2012,12907,6.86234,6.65233,1.1138,25055,265,557933,159720,1001,2,5,2,5,4,4,15,15,10,6,8,/boardgame/131260/qwixx,Use everyone's dice rolls to mark off numbers—but you can't go back once you pass.,9.01
270314,Ohanami,2019,3658,7.30712,6.65232,1.1294,7194,170,202804,24786,284,2,4,2,4,3,3,20,20,1,0,8,/boardgame/270314/ohanami,Build the most Zen Japanese garden by collecting cards of just the right value.,9.79
155362,Ca$h 'n Guns: Second Edition,2014,15084,6.83567,6.65232,1.2507,21938,309,591054,34947,133,4,8,4,8,6,8,30,30,5,7,10,/boardgame/155362/cah-n-guns-second-edition,A band of gangsters splits its loot — but guns speak louder than money.,
129948,The Palaces of Carrara,2012,4689,7.14144,6.65201,2.5926,4667,166,409922,15706,30,2,4,2,4,4,4,60,60,5,0,10,/boardgame/129948/palaces-carrara,"Buy marble to erect beautiful buildings, but score them quickly before the game ends!",65.37
148575,Marvel Dice Masters: Avengers vs. X-Men,2014,5679,7.10181,6.65193,2.2984,9812,744,1026092,29165,22,2,2,2,2,2,2,60,60,1,37,14,/boardgame/148575/marvel-dice-masters-avengers-vs-x-men,"Captain America, Wolverine & more face off in dice battles.",
94,Union Pacific,1999,4315,7.19429,6.65174,2.5449,4554,82,324307,9560,17,2,6,3,6,4,5,90,90,5,0,12,/boardgame/94/union-pacific,Will you increase the value of railways you have a stake in or fight for more shares?,
244992,The Mind,2018,29547,6.77413,6.65155,1.0726,52059,735,1004460,172154,892,2,4,2,4,4,4,20,20,28,1,8,/boardgame/244992/mind,Play your cards in ascending order without communicating. Timing is key!,8.79
154458,Akrotiri,2014,4507,7.18792,6.65118,2.6477,7504,254,476907,10171,48,2,2,2,2,2,2,45,45,1,0,13,/boardgame/154458/akrotiri,"Explore the Aegean Sea, connect trade routes, and discover temples by placing tiles.",36.54
195137,Catacombs (Third Edition),2015,2884,7.48616,6.65113,2.3333,6054,240,421810,4577,23,2,5,2,5,2,2,60,90,0,24,14,/boardgame/195137/catacombs-third-edition,Flick down the door and slay monsters in this dexterity-based dungeon delve!,
98229,Pictomania,2011,3781,7.26989,6.65016,1.5259,5361,84,252906,11870,32,3,6,3,6,5,6,25,25,6,1,9,/boardgame/98229/pictomania,Pictionary chaos.  Everyone draws and guesses at the same time.,64.95
1041,San Marco,2001,4485,7.17246,6.65002,2.6763,4784,99,342247,7412,20,3,4,3,4,3,3,75,75,5,0,10,/boardgame/1041/san-marco,"Control Venice! You divide the cards, but another player chooses who gets which set.",
35570,Tinners' Trail,2008,4059,7.21843,6.64938,2.8298,4041,93,354450,8189,8,3,4,3,4,4,4,60,90,4,0,13,/boardgame/35570/tinners-trail,Will you make a fortune mining tin and copper in 19th Century Cornwall?,
29368,Last Night on Earth: The Zombie Game,2007,14051,6.9108,6.64841,2.2944,19114,1421,1651805,31011,21,2,6,2,6,5,5,60,90,2,24,12,/boardgame/29368/last-night-earth-zombie-game,A handful of survivors aim to survive the night against the zombie horde.,76.07
249277,Brazil: Imperial,2021,2703,7.66282,6.64813,3.0,5187,386,440449,6974,161,1,4,2,4,4,4,100,100,1,1,14,/boardgame/249277/brazil-imperial,Build your own Brazilian empire in this 4X euro game!,65.07
173,Formula Dé,1997,7854,6.9948,6.64733,1.9591,8312,272,644567,18021,12,2,10,3,10,5,5,120,120,1,47,10,/boardgame/173/formula-de,Use custom dice to race on Formula 1 courses.,
396790,Nucleum,2023,1538,8.26489,6.6465,4.0549,3165,563,518219,3890,2078,1,4,1,4,3,3,60,150,0,2,14,/boardgame/396790/nucleum,Become the leader of the industrial revolution in an alternative timeline.,
346501,Mille Fiori,2021,2962,7.43548,6.64649,2.1829,5296,168,240980,13369,522,2,4,3,4,4,4,60,90,3,1,10,/boardgame/346501/mille-fiori,"Claim your share of workshops, trade shops, and patrons to score.",34.9
329465,Red Rising,2021,7118,7.02992,6.64476,2.2864,14067,585,715637,29133,248,1,6,1,4,3,3,45,60,1,0,14,/boardgame/329465/red-rising,Craft a hand of powerful characters from the dystopian world of Red Rising.,47.48
177678,Signorie,2015,3091,7.391,6.64454,3.5276,3432,122,258223,8983,26,2,4,2,4,4,4,60,120,3,0,12,/boardgame/177678/signorie,"Use your ever-growing family to influence civil, religious, and military power.",
904,Nightmare Productions,2000,5580,7.06254,6.6439,2.1041,6298,132,499992,12917,57,2,5,3,5,5,5,60,60,4,0,10,/boardgame/904/nightmare-productions,"Make the best (and worst!) horror films, bidding on directors, creatures, and more.",
139898,Brew Crafters,2013,3096,7.39628,6.64317,3.5762,4784,262,406962,7034,16,2,5,2,5,3,4,90,90,0,1,12,/boardgame/139898/brew-crafters,Craft beers in the hopes of being the best brewery in the city.,
245643,Luxor,2018,4495,7.19099,6.64288,1.9098,5906,154,324782,25635,176,2,4,2,4,3,4,45,45,7,8,8,/boardgame/245643/luxor,It's a race to the tomb as you control a team of loot grabbing archaeologists!,97.57
223953,Kitchen Rush,2017,3881,7.25395,6.64264,2.1951,6491,192,330857,14335,62,1,4,1,4,4,4,30,45,4,5,12,/boardgame/223953/kitchen-rush,"Juggle orders, prepare dishes, and stock the pantry to satisfy your hungry customers.",33.58
239464,Palm Island,2018,5755,7.09345,6.64111,1.75,12812,589,408409,49206,286,1,2,1,2,1,1,15,15,3,0,10,/boardgame/239464/palm-island,Develop and gather resources to grow an island that fits in the palm of your hand.,6.69
284818,Caylus 1303,2019,2858,7.47156,6.64062,2.8803,5371,135,341528,5689,56,2,5,2,5,4,4,60,90,1,0,12,/boardgame/284818/caylus-1303,Quarrelsome master builders compete for supplies and specialists to impress the King.,45.9
231218,Black Sonata,2017,2908,7.46791,6.6394,2.0833,6926,400,336085,11705,76,1,1,1,1,1,1,30,30,1,1,12,/boardgame/231218/black-sonata,Search London to deduce the identity of a mysterious Shakespearean lady.,
197405,Tak,2017,2770,7.59409,6.63825,2.4583,5444,248,379124,18500,65,2,2,2,2,2,2,20,60,4,0,12,/boardgame/197405/tak,Be first to build a complete road using tiles that can stack or stand on edge.,
1345,Genoa,2001,6125,7.04882,6.63688,3.0743,7689,135,556804,7912,13,2,5,3,5,5,5,60,120,4,0,12,/boardgame/1345/genoa,Negotiate with your fellow traders to deliver goods and letters through Genoa.,
238992,Call to Adventure,2019,5958,7.10689,6.63569,2.0136,11932,513,595456,15793,140,1,4,1,4,3,3,30,60,1,3,13,/boardgame/238992/call-adventure,"Hero or Foe? You decide in this tile chucking, character building game.",48.45
235488,Istanbul: The Dice Game,2017,4607,7.15414,6.63501,1.7857,7413,123,227870,25125,167,2,4,2,4,3,3,20,40,4,1,8,/boardgame/235488/istanbul-dice-game,Roll worker dice to collect and trade resources to acquire shiny rubies!,20.99
9440,Maharaja: The Game of Palace Building in India,2004,5069,7.10533,6.63432,3.1736,5789,89,408535,7493,14,2,5,3,5,4,5,90,90,5,0,12,/boardgame/9440/maharaja-game-palace-building-india,Architects travel through India to build magnificent palaces to please the marahaja.,
272738,Jaws,2019,5661,7.11894,6.6341,2.1474,14651,320,480096,9128,78,2,4,2,4,4,4,60,60,2,0,12,/boardgame/272738/jaws,Hunt down the killer shark terrorizing Amity Island. Then battle it out on the Orca.,50.66
148319,Tragedy Looper,2011,4499,7.18185,6.63319,3.5522,8911,292,572529,7937,33,2,4,2,4,4,4,120,120,2,9,13,/boardgame/148319/tragedy-looper,"Players live, die, and repeat in order to outwit and defeat the evil Mastermind.",
26566,Homesteaders,2009,3885,7.19749,6.63313,3.0391,4327,157,459012,10340,16,2,4,2,4,4,4,60,90,1,1,14,/boardgame/26566/homesteaders,Homesteaders in the old west build a frontier settlement up into a town.,
41066,Virgin Queen,2012,1718,8.00977,6.63223,4.4299,3144,320,697148,2951,6,2,6,4,6,6,6,420,420,2,0,12,/boardgame/41066/virgin-queen,Multiplayer European conflict during the CounterReformation of the late 16thC.,
172047,The Others,2016,3966,7.32814,6.63203,3.0435,8396,650,976406,6764,25,2,5,2,5,5,5,90,90,3,13,14,/boardgame/172047/others,Faith is pitted against the sins as the Apocalypse arrives.,
160851,Lanterns: The Harvest Festival,2015,11224,6.87254,6.63181,1.5504,19106,549,478483,38757,155,2,4,2,4,4,4,30,30,4,6,8,/boardgame/160851/lanterns-harvest-festival,Decorate the lake with floating lanterns and dedicate your cards to gain honour!,53.11
224597,Warhammer Underworlds: Shadespire,2017,2864,7.6401,6.63041,2.5161,4807,304,476796,15569,56,2,2,2,2,2,2,30,30,2,26,12,/boardgame/224597/warhammer-underworlds-shadespire,"Grab your army, build your deck and use your 12 actions to achieve victory.",
300905,Top Ten,2020,2725,7.50801,6.62838,1.0882,5160,103,150368,16693,402,4,9,4,9,6,8,30,30,6,0,14,/boardgame/300905/top-ten,Answer a question based on your number (1-10) so the Cap'ten can get the order right!,16.99
108906,Thunder Alley,2014,3539,7.3051,6.62816,2.3883,4470,261,480600,10957,23,2,7,2,7,4,5,90,90,1,5,10,/boardgame/108906/thunder-alley,Race your team of cars most efficiently to win stock car races.,62.4
202408,Adrenaline,2016,6608,7.00292,6.62758,2.3786,8640,246,562335,13457,41,3,5,3,5,4,5,30,60,5,5,12,/boardgame/202408/adrenaline,Gear up to destroy opponents with loads of guns in this first-person shooter sim.,48.93
233262,Tidal Blades: Heroes of the Reef,2020,2743,7.54637,6.62741,2.8919,6117,750,506926,6239,54,1,4,1,4,3,3,60,90,1,1,14,/boardgame/233262/tidal-blades-heroes-reef,"Join a tournament to become a Tidal Blade, guardian of the island realm.",
199966,Kingsburg (Second Edition),2017,2932,7.41617,6.62626,2.4557,5253,132,278047,6143,54,2,5,2,5,4,4,90,120,0,0,10,/boardgame/199966/kingsburg-second-edition,Influence members of the King's court to grow your province and prepare for battle.,
338957,Caesar!: Seize Rome in 20 Minutes!,2022,2291,7.6126,6.62514,1.9467,4392,200,215512,10095,418,1,2,1,2,2,2,20,20,2,0,14,/boardgame/338957/caesar-seize-rome-20-minutes,Caesar and Pompey deploy units to battlegrounds across Rome to seize control!,49.51
59946,Dungeons & Dragons: Castle Ravenloft Board Game,2010,9172,6.97945,6.62455,2.5033,16880,1240,1491266,22106,25,1,5,1,5,4,4,60,60,4,7,12,/boardgame/59946/dungeons-dragons-castle-ravenloft-board-game,The master of Ravenloft is having guests for dinner – and you are invited!,97.48
245487,Orchard: A 9 card solitaire game,2018,3224,7.36209,6.62351,1.1778,6920,325,293498,57388,495,1,1,1,1,1,1,5,10,2,1,8,/boardgame/245487/orchard-9-card-solitaire-game,"Create the most fruitful micro orchard, but beware of rotten fruit!",23.91
270239,Moonrakers,2020,2510,7.75555,6.62315,2.431,4294,527,423301,5736,137,1,5,3,5,4,4,60,120,2,7,14,/boardgame/270239/moonrakers,Mercenaries fight for sovereignty of the galaxy's outlaw coalition - The Moonrakers.,
156689,Legendary: A Marvel Deck Building Game – Villains,2014,2715,7.54366,6.62308,2.7051,6178,267,344322,7160,21,1,5,1,4,3,3,45,45,0,23,14,/boardgame/156689/legendary-marvel-deck-building-game-villains,Dodge and demolish high-minded heroes to establish yourself as the leading villain.,
8051,Attika,2003,6560,6.98971,6.6225,2.3666,6085,104,453594,24410,43,2,4,2,4,2,2,45,60,5,0,10,/boardgame/8051/attika,Construct your classical Greek city using resources on the board and cards.,59.9
112,Condottiere,1995,9996,6.87723,6.6215,1.9588,12955,309,715689,23268,81,2,6,3,6,4,5,20,45,2,0,10,/boardgame/112/condottiere,Manage and deploy your mercenaries to the right province to take control over Italy!,
210296,DinoGenics,2019,2344,7.62444,6.62136,2.9211,3934,442,381111,7881,50,1,5,1,5,3,4,90,120,2,2,14,/boardgame/210296/dinogenics,Build and manage your own dinosaur island resort.,
201921,Tiny Epic Quest,2017,7396,6.98414,6.62092,2.6691,19250,830,669977,14906,60,1,4,1,4,4,4,30,60,3,1,14,/boardgame/201921/tiny-epic-quest,"Push your luck to fight goblins, explore temples, and learn spells.",
